tx_type,amount,tx_hour,is_weekend,is_merchant_dest,is_new_beneficiary,structuring_flag,round_amount_flag,layering_score,sender_tx_count_7d,sender_tx_amount_7d,sender_tx_count_24h,unique_receivers_7d,receiver_tx_count_7d,receiver_total_inflow_7d,amount_to_avg_ratio,amount_zscore,rolling_std_7d,rapid_succession_flag,receiver_new_sender_ratio,shared_counterparty_risk,receiver_inflow_concentration,is_fraud
1.0,72453.65,11,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,29308.35,12,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,9472.07,11,1,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,72744.71,14,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,114713.24,14,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,478714.2,14,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,99433.86,22,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,290197.4,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,2329.98,20,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,14042.84,7,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,146804.73,17,1,0,1,0,0,0.5,0.0,0.0,0.0,0.0,2.0,505992.91,1.0,0.0,0.0,0,1.0,0.0,0.0,0
4.0,422938.71,17,1,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,17962.0,19,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,4021.87,12,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,1787.05,17,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,45116.24,0,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
1.0,4583.77,20,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,94913.97,1.0,0.0,0.0,0,1.0,0.0,0.0,0
0.0,219403.52,14,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,74804.39,20,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,8263.12,15,1,1,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,3621.24,11,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,323535.36,20,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,295963.2,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,293521.7,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,1089815.47,19,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,31977.73,15,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,152112.78,13,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,305033.52,11,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,984746.2,11,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,1.0,334467.3,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,2507.93,15,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,349600.79,20,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,10725.2,20,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,21426.63,17,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,130720.26,11,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,207368.75,20,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,9899.88,9,0,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,388722.55,11,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,168634.85,21,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,164258.51,13,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,404844.03,19,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,57543.34,13,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
0.0,88915.45,20,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,233934.65,20,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,10575.05,9,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,131234.56,14,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,100466.75,11,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,147908.03,20,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,74337.1,20,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,47192.55,19,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,44856.88,16,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,240521.56,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,251776.76,13,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,178325.93,9,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,7368.52,23,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,8105.87,8,0,1,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,44444.28,20,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,91759.33,20,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,119564.57,17,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,233099.94,22,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,247588.11,18,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,20753.37,9,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,232968.07,15,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,77704.59,13,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,133236.89,22,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,150152.61,16,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,168458.93,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,9931.2,20,1,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,288363.18,18,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,6424.23,15,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,273885.0,15,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,301242.53,19,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,162544.42,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,54698.29,18,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,115833.36,20,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,171707.08,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,25773.66,14,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,329623.94,18,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,224214.37,1.0,0.0,0.0,0,1.0,0.0,0.0,0
4.0,64118.45,14,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,277237.18,18,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,12562.73,21,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,37703.83,9,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,12353.67,20,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,696514.69,17,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,21386.15,9,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,8520.33,13,1,0,1,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,24918.22,21,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,156014.43,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,164380.2,14,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,147015.84,15,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,251853.62,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,103996.24,19,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,277014.26,15,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,14541.26,14,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,26521.07,12,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,22252.58,10,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,25985.75,18,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,211053.07,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,191852.06,19,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,4074.7,16,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,262939.01,15,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,100615.89,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,4282.69,21,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,116019.36,19,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,1425396.75,18,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,2580.52,11,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,189910.68,12,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,100313.79,15,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,22445.59,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,32268.85,19,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,75714.75,12,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,299013.99,18,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,134985.51,17,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,244435.67,14,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,248254.1,17,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,8596.93,13,0,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,178073.33,13,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,357066.18,11,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,404855.49,20,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,133632.34,12,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,654391.96,12,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,45291.05,17,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,49814.71,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,12297.03,19,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,265943.59,13,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,241915.01,15,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,35071.67,14,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,335661.68,18,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,6277.72,15,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,58491.61,1.0,0.0,0.0,0,1.0,0.0,0.0,0
0.0,84198.14,21,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,5547.07,23,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,9016.37,14,0,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,13074.53,3,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
3.0,2838.64,10,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,62234.26,16,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,17440.55,19,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,4831.34,19,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,13371.62,21,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,245332.7,15,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,5800988.12,1.0,0.0,0.0,0,1.0,0.0,0.0,0
0.0,7456.05,12,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,338493.51,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,14855.04,17,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,1950.74,13,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,21826.02,20,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,732851.67,16,1,0,1,0,0,0.5,0.0,0.0,0.0,0.0,2.0,2521889.4,1.0,0.0,0.0,0,1.0,0.0,0.0,0
4.0,138993.63,8,1,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
1.0,175984.19,17,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,18993.25,18,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,115535.52,9,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
4.0,259820.39,20,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
1.0,269877.02,20,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,852772.13,14,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,1.0,447200.81,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,325510.97,19,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,160343.54,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,24200.45,22,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,333239.65,13,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,73491.32,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,181797.04,20,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,278765.42,18,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,26754.39,9,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,5546.17,17,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,27384.37,10,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,38355.62,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,23915.94,19,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,576176.29,8,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,189141.88,9,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,1468.93,11,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,22013.43,9,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,11104.94,12,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,199191.91,17,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,145791.3,22,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
2.0,283.54,22,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,269586.13,15,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,134461.18,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,3567.92,18,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,1247.49,18,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,73515.29,15,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,40972.64,21,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,171205.0,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,30904.37,12,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,73250.26,12,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,258647.52,20,1,0,1,0,0,0.5,0.0,0.0,0.0,0.0,1.0,9860.27,1.0,0.0,0.0,0,1.0,0.0,0.0,0
0.0,114112.48,21,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,187357.18,20,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,3431.29,15,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,297530.12,18,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,52335.11,15,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,8870.51,9,0,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,749.87,12,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
